"","sex","age","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","two_year_recid"
"3698","Male",28,"Non-White",0,0,0,5,"F",0
"3699","Male",38,"White",0,0,0,12,"F",0
"3700","Female",43,"Non-White",0,0,0,2,"F",1
"3701","Male",42,"Non-White",0,0,0,0,"F",0
"3702","Female",25,"White",0,0,0,0,"M",0
"3703","Male",32,"Non-White",0,0,0,7,"F",1
"3704","Male",21,"Non-White",0,0,0,0,"F",1
"3705","Female",35,"White",0,0,0,1,"M",0
"3706","Male",37,"White",0,0,0,0,"F",0
"3707","Female",33,"Non-White",0,0,0,2,"F",0
"3708","Female",51,"White",0,0,0,4,"F",0
"3709","Male",39,"White",0,0,0,3,"F",0
"3710","Male",35,"Non-White",0,0,0,5,"M",1
"3711","Male",40,"Non-White",0,0,0,3,"F",0
"3712","Male",32,"Non-White",0,0,0,17,"F",1
"3713","Male",18,"White",5,0,0,4,"F",1
"3714","Male",32,"White",0,0,0,3,"F",1
"3715","Male",37,"Non-White",0,0,0,0,"M",0
"3716","Male",32,"Non-White",0,0,0,10,"F",1
"3717","Male",47,"White",0,0,0,5,"M",1
"3718","Female",23,"White",0,0,0,0,"M",0
"3719","Male",63,"White",0,0,0,10,"F",1
"3720","Male",38,"Non-White",0,1,0,16,"F",1
"3721","Male",32,"Non-White",0,0,0,6,"M",1
"3722","Male",31,"Non-White",0,0,0,4,"F",1
"3723","Male",23,"Non-White",0,0,0,0,"F",0
"3724","Male",38,"Non-White",0,0,0,1,"M",0
"3725","Female",47,"White",0,0,0,0,"M",0
"3726","Male",33,"White",0,0,0,1,"F",1
"3727","Male",22,"White",0,0,0,1,"F",0
"3728","Male",26,"White",0,0,0,1,"M",0
"3729","Male",40,"White",0,0,0,0,"M",1
"3730","Male",36,"Non-White",10,0,0,14,"F",1
"3731","Female",65,"White",0,0,0,0,"M",0
"3732","Male",44,"White",0,0,0,4,"M",1
"3733","Female",22,"Non-White",0,0,0,0,"M",0
"3734","Male",34,"Non-White",0,0,0,0,"M",0
"3735","Female",38,"Non-White",0,0,0,0,"F",0
"3736","Female",26,"White",0,0,0,4,"F",1
"3737","Male",20,"Non-White",0,0,0,0,"M",1
"3738","Male",49,"Non-White",0,0,0,0,"F",0
"3739","Male",56,"Non-White",0,0,0,7,"F",0
"3740","Male",52,"White",0,0,0,2,"F",1
"3741","Male",25,"Non-White",0,0,0,2,"M",1
"3742","Male",34,"Non-White",0,0,0,5,"F",0
"3743","Male",33,"Non-White",0,0,0,1,"M",1
"3744","Male",21,"Non-White",0,1,2,1,"F",0
"3745","Male",46,"Non-White",0,0,0,9,"F",0
"3746","Male",22,"Non-White",0,0,0,2,"M",1
"3747","Male",57,"White",0,0,0,1,"M",0
"3748","Male",22,"Non-White",0,0,1,2,"F",1
"3749","Female",48,"White",0,0,0,1,"M",1
"3750","Male",40,"Non-White",0,0,0,21,"F",0
"3751","Female",30,"Non-White",0,0,0,1,"F",0
"3752","Male",21,"White",0,1,0,4,"M",1
"3753","Female",39,"Non-White",0,2,0,22,"F",1
"3754","Male",27,"White",0,0,0,13,"F",1
"3755","Female",33,"White",0,0,0,0,"M",1
"3756","Male",24,"Non-White",0,0,0,0,"F",0
"3757","Male",43,"Non-White",0,0,0,0,"F",1
"3758","Female",45,"White",0,0,0,0,"M",0
"3759","Male",51,"Non-White",0,0,0,3,"F",0
"3760","Female",35,"Non-White",0,0,0,2,"F",1
"3761","Male",31,"Non-White",0,0,0,9,"M",1
"3762","Male",27,"White",0,0,0,0,"M",0
"3763","Male",32,"Non-White",0,0,0,1,"F",0
"3764","Male",49,"White",0,0,0,0,"M",0
"3765","Male",29,"Non-White",0,0,0,2,"F",0
"3766","Male",23,"Non-White",0,1,0,2,"F",1
"3767","Male",30,"Non-White",0,0,0,6,"M",0
"3768","Male",55,"Non-White",0,0,0,12,"F",1
"3769","Male",30,"White",0,0,0,0,"M",0
"3770","Male",34,"Non-White",0,0,0,13,"F",1
"3771","Male",56,"White",0,0,0,2,"F",0
"3772","Male",33,"Non-White",0,0,0,4,"F",0
"3773","Male",28,"Non-White",0,0,0,1,"M",0
"3774","Male",29,"Non-White",0,0,0,1,"F",0
"3775","Male",38,"White",0,0,0,0,"M",0
"3776","Male",37,"White",0,0,0,0,"F",0
"3777","Female",33,"White",0,0,0,0,"M",1
"3778","Male",30,"Non-White",0,0,0,0,"F",0
"3779","Male",51,"Non-White",1,0,1,19,"F",0
"3780","Male",65,"Non-White",0,0,0,7,"M",0
"3781","Female",32,"Non-White",0,0,0,1,"M",0
"3782","Male",38,"White",0,0,0,5,"F",1
"3783","Male",35,"Non-White",0,0,0,1,"F",0
"3784","Male",57,"White",0,0,0,1,"F",0
"3785","Male",26,"White",0,0,0,1,"F",0
"3786","Female",23,"Non-White",0,3,1,7,"M",1
"3787","Female",36,"Non-White",2,0,0,4,"M",1
"3788","Female",33,"Non-White",0,0,0,2,"F",1
"3789","Male",35,"White",0,0,0,3,"F",1
"3790","Male",33,"Non-White",0,0,0,0,"F",0
"3791","Male",47,"White",0,0,0,0,"M",0
"3792","Female",53,"Non-White",0,0,0,0,"M",0
"3793","Male",31,"Non-White",0,0,0,6,"F",0
"3794","Male",35,"White",0,0,0,1,"M",1
"3795","Female",36,"Non-White",0,0,0,1,"F",1
"3796","Female",25,"White",0,0,0,0,"M",0
"3797","Male",52,"Non-White",0,0,0,10,"F",0
"3798","Male",23,"Non-White",0,0,0,3,"M",1
"3799","Male",34,"Non-White",0,0,0,7,"M",0
"3800","Male",51,"White",0,0,0,6,"F",1
"3801","Male",24,"Non-White",0,0,4,8,"F",1
"3802","Male",32,"White",0,0,0,0,"F",1
"3803","Male",43,"Non-White",0,0,0,8,"F",1
"3804","Male",45,"Non-White",1,0,1,20,"M",0
"3805","Male",42,"Non-White",0,0,0,10,"M",1
"3806","Male",22,"Non-White",0,0,0,1,"F",1
"3807","Male",49,"Non-White",0,0,0,4,"F",0
"3808","Male",42,"Non-White",0,0,0,0,"F",1
"3809","Male",40,"White",0,0,0,0,"M",1
"3810","Male",25,"Non-White",0,1,0,2,"F",1
"3811","Male",25,"White",0,0,0,0,"M",1
"3812","Male",23,"Non-White",0,0,0,0,"F",0
"3813","Male",21,"White",0,0,0,2,"F",1
"3814","Male",31,"White",0,0,0,3,"M",0
"3815","Female",28,"Non-White",0,0,0,0,"M",0
"3816","Male",24,"Non-White",0,0,0,11,"F",1
"3817","Male",45,"White",0,0,0,0,"F",0
"3818","Male",23,"Non-White",0,0,0,2,"M",1
"3819","Male",39,"Non-White",0,0,0,7,"F",1
"3820","Male",25,"White",0,0,0,2,"F",0
"3821","Male",24,"Non-White",0,1,0,1,"F",0
"3822","Male",46,"White",0,0,0,1,"F",0
"3823","Male",47,"White",0,0,0,3,"F",0
"3824","Male",54,"White",0,0,0,2,"M",1
"3825","Male",22,"Non-White",0,0,1,1,"M",1
"3826","Female",34,"White",0,0,0,0,"M",0
"3827","Male",33,"White",0,0,0,0,"M",1
"3828","Male",27,"White",0,0,0,1,"M",0
"3829","Male",29,"Non-White",0,0,1,16,"F",1
"3830","Male",34,"Non-White",0,0,0,3,"M",0
"3831","Male",32,"Non-White",0,0,0,1,"F",0
"3832","Male",29,"Non-White",0,0,0,0,"M",0
"3833","Female",25,"White",0,0,0,2,"M",1
"3834","Male",34,"White",0,0,0,16,"F",1
"3835","Female",55,"Non-White",0,0,0,1,"F",0
"3836","Male",27,"Non-White",0,0,0,0,"F",1
"3837","Male",26,"Non-White",0,0,0,0,"M",0
"3838","Male",39,"Non-White",2,2,1,19,"F",1
"3839","Male",24,"Non-White",0,0,0,1,"F",0
"3840","Male",29,"White",0,0,0,0,"M",0
"3841","Female",31,"White",0,0,0,3,"F",1
"3842","Male",50,"Non-White",0,0,0,13,"F",1
"3843","Male",25,"Non-White",0,0,0,2,"F",1
"3844","Male",31,"Non-White",0,0,0,4,"F",1
"3845","Male",31,"Non-White",0,0,0,0,"M",0
"3846","Male",26,"White",1,0,0,2,"F",0
"3847","Male",54,"White",0,0,0,2,"F",0
"3848","Male",33,"Non-White",0,0,0,14,"F",1
"3849","Male",22,"Non-White",0,0,0,0,"M",1
"3850","Male",35,"Non-White",0,1,0,8,"F",0
"3851","Female",30,"Non-White",0,0,0,4,"F",1
"3852","Male",25,"Non-White",0,0,0,0,"F",0
"3853","Male",25,"Non-White",0,0,0,0,"F",0
"3854","Male",44,"Non-White",0,0,0,0,"F",1
"3855","Female",29,"White",0,0,0,2,"F",1
"3856","Male",46,"White",0,0,0,2,"F",1
"3857","Male",53,"White",0,0,0,0,"M",0
"3858","Male",24,"Non-White",0,0,0,2,"F",1
"3859","Female",52,"Non-White",0,0,0,2,"F",1
"3860","Male",27,"Non-White",0,0,0,0,"M",1
"3861","Male",41,"White",0,0,0,0,"F",0
"3862","Female",21,"Non-White",0,0,0,0,"F",1
"3863","Male",24,"White",0,0,0,1,"F",0
"3864","Male",38,"White",0,0,0,8,"F",0
"3865","Male",23,"White",0,0,0,0,"M",0
"3866","Male",42,"Non-White",0,0,0,0,"F",0
"3867","Male",32,"White",0,0,0,4,"F",0
"3868","Male",24,"Non-White",0,0,0,3,"M",1
"3869","Male",24,"Non-White",5,0,0,5,"F",1
"3870","Male",26,"Non-White",0,0,0,4,"F",1
"3871","Male",50,"White",0,0,0,9,"F",1
"3872","Female",32,"Non-White",0,0,0,3,"M",0
"3873","Male",40,"Non-White",0,0,0,13,"F",0
"3874","Male",25,"White",0,0,0,1,"M",1
"3875","Male",42,"Non-White",0,0,0,1,"F",0
"3876","Male",27,"Non-White",0,0,0,2,"F",0
"3877","Male",23,"White",0,0,0,0,"F",1
"3878","Male",37,"Non-White",0,0,0,22,"M",1
"3879","Male",32,"Non-White",0,0,0,1,"M",1
"3880","Male",38,"Non-White",0,0,0,2,"M",1
"3881","Male",52,"White",0,0,0,4,"M",1
"3882","Male",29,"White",0,0,0,2,"F",0
"3883","Male",28,"Non-White",0,0,0,7,"M",1
"3884","Male",49,"Non-White",0,0,0,0,"M",0
"3885","Male",50,"White",0,0,0,0,"F",0
"3886","Male",26,"White",0,0,0,2,"F",1
"3887","Female",34,"White",0,0,0,0,"F",1
"3888","Female",28,"White",0,0,0,1,"F",0
"3889","Male",36,"White",0,0,0,4,"F",1
"3890","Male",45,"Non-White",0,0,0,1,"F",1
"3891","Male",30,"Non-White",0,0,0,0,"F",1
"3892","Male",24,"Non-White",0,0,0,3,"F",1
"3893","Male",25,"Non-White",0,0,0,0,"M",1
"3894","Male",25,"Non-White",0,0,0,4,"M",1
"3895","Male",45,"White",0,0,0,2,"F",0
"3896","Male",26,"White",0,0,0,1,"F",1
"3897","Male",37,"Non-White",0,0,0,2,"F",0
"3898","Male",24,"Non-White",0,0,0,0,"M",0
"3899","Male",40,"White",0,0,0,2,"M",0
"3900","Male",60,"White",0,0,0,1,"M",0
"3901","Female",33,"Non-White",0,0,0,0,"F",0
"3902","Male",31,"Non-White",0,0,1,6,"F",0
"3903","Male",53,"Non-White",0,0,0,18,"F",0
"3904","Male",55,"Non-White",0,0,0,0,"M",0
"3905","Male",36,"White",0,0,0,4,"M",0
"3906","Male",30,"Non-White",0,0,0,6,"F",1
"3907","Male",21,"Non-White",0,0,0,1,"F",1
"3908","Male",55,"White",0,0,0,0,"M",0
"3909","Male",22,"White",0,0,0,1,"F",1
"3910","Female",23,"Non-White",0,0,0,1,"F",0
"3911","Female",24,"White",0,0,1,7,"M",1
"3912","Female",40,"Non-White",0,0,0,13,"F",1
"3913","Male",57,"White",0,0,0,9,"F",1
"3914","Male",33,"White",0,0,0,0,"M",1
"3915","Male",32,"White",0,0,0,2,"F",0
"3916","Male",47,"White",0,0,0,3,"F",0
"3917","Male",51,"White",0,0,0,6,"M",1
"3918","Male",22,"Non-White",0,1,0,1,"F",0
"3919","Male",47,"White",0,0,0,2,"F",0
"3920","Male",28,"White",0,0,0,1,"F",1
"3921","Male",21,"Non-White",0,0,1,1,"F",1
"3922","Male",28,"Non-White",0,0,0,5,"F",0
"3923","Female",44,"White",0,0,0,1,"M",1
"3924","Male",25,"Non-White",0,0,0,0,"F",1
"3925","Male",34,"Non-White",0,0,0,4,"M",0
"3926","Male",65,"White",0,0,0,0,"M",0
"3927","Male",33,"White",0,0,0,5,"F",1
"3928","Female",23,"White",0,0,0,0,"M",0
"3929","Female",44,"White",0,0,0,0,"M",0
"3930","Male",21,"Non-White",1,0,0,1,"F",1
"3931","Male",24,"Non-White",0,0,0,1,"M",0
"3932","Male",51,"White",0,0,0,1,"M",0
"3933","Female",21,"Non-White",0,0,0,0,"F",1
"3934","Male",39,"White",0,0,0,6,"F",0
"3935","Male",29,"Non-White",0,0,0,29,"F",1
"3936","Male",24,"White",0,0,0,1,"F",0
"3937","Female",23,"Non-White",0,0,0,0,"F",1
"3938","Male",31,"Non-White",0,0,2,11,"F",1
"3939","Female",35,"Non-White",0,0,0,0,"M",0
"3940","Male",30,"Non-White",0,0,0,0,"F",0
"3941","Male",34,"White",0,0,0,8,"F",0
"3942","Female",39,"Non-White",0,0,0,4,"F",0
"3943","Male",29,"Non-White",0,0,0,6,"M",0
"3944","Male",51,"White",0,0,0,0,"M",0
"3945","Male",22,"White",0,0,1,1,"F",0
"3946","Male",29,"White",0,0,0,2,"F",0
"3947","Male",35,"White",0,0,0,8,"F",1
"3948","Male",32,"White",0,0,0,6,"F",1
"3949","Male",33,"White",0,0,0,3,"M",1
"3950","Male",58,"White",0,0,0,5,"F",1
"3951","Male",54,"Non-White",0,0,0,0,"F",0
"3952","Male",30,"Non-White",0,0,0,3,"F",0
"3953","Male",33,"Non-White",0,0,0,2,"F",1
"3954","Male",24,"Non-White",0,0,0,0,"F",1
"3955","Male",48,"Non-White",0,0,0,10,"F",0
"3956","Male",23,"Non-White",0,0,0,0,"M",0
"3957","Male",23,"White",0,0,0,2,"F",1
"3958","Male",47,"Non-White",0,0,0,1,"M",0
"3959","Male",21,"Non-White",0,0,0,0,"F",0
"3960","Male",29,"Non-White",0,0,0,0,"M",1
"3961","Male",48,"White",0,0,0,2,"F",0
"3962","Male",37,"White",0,0,0,4,"M",1
"3963","Male",50,"White",0,0,0,3,"F",0
"3964","Male",19,"Non-White",0,0,0,3,"F",1
"3965","Male",39,"White",0,0,0,2,"M",0
"3966","Male",49,"Non-White",2,0,0,13,"F",0
"3967","Male",58,"White",0,0,0,2,"F",0
"3968","Male",31,"Non-White",0,0,0,6,"F",0
"3969","Male",23,"Non-White",0,0,2,1,"M",0
"3970","Female",23,"Non-White",0,0,0,0,"F",1
"3971","Male",31,"White",0,0,0,17,"F",1
"3972","Male",33,"Non-White",0,0,0,0,"F",1
"3973","Male",57,"White",0,0,0,6,"F",0
"3974","Female",31,"White",0,0,0,0,"M",0
"3975","Male",57,"Non-White",0,0,0,19,"F",0
"3976","Male",57,"White",0,0,0,12,"M",0
"3977","Male",29,"Non-White",0,0,0,6,"M",1
"3978","Male",30,"Non-White",0,0,0,0,"M",1
"3979","Male",45,"Non-White",0,0,0,11,"F",0
"3980","Male",42,"White",0,0,0,0,"F",0
"3981","Male",48,"Non-White",0,0,0,7,"F",0
"3982","Male",29,"Non-White",0,2,0,12,"F",1
"3983","Male",23,"White",0,0,0,0,"F",0
"3984","Female",28,"White",0,0,0,0,"F",0
"3985","Male",41,"Non-White",0,0,0,3,"F",0
"3986","Male",25,"Non-White",0,0,0,1,"M",1
"3987","Female",34,"White",0,0,0,3,"M",0
"3988","Male",53,"Non-White",0,0,0,26,"F",1
"3989","Female",28,"Non-White",0,0,0,1,"F",1
"3990","Male",27,"Non-White",0,0,0,0,"F",0
"3991","Male",39,"Non-White",0,0,0,4,"F",0
"3992","Female",55,"White",0,0,0,6,"F",0
"3993","Male",27,"Non-White",0,0,0,4,"F",1
"3994","Male",30,"White",0,0,1,7,"F",1
"3995","Male",31,"Non-White",3,0,1,15,"M",1
"3996","Male",20,"Non-White",0,0,1,1,"M",1
"3997","Male",26,"White",0,0,0,2,"F",1
"3998","Male",44,"Non-White",0,0,0,7,"F",1
"3999","Male",33,"Non-White",0,0,0,17,"F",1
"4000","Male",34,"White",0,0,0,0,"F",1
"4001","Male",27,"White",0,0,0,0,"M",0
"4002","Male",21,"Non-White",0,0,1,1,"F",1
"4003","Male",29,"Non-White",0,0,0,4,"F",0
"4004","Male",27,"Non-White",0,0,0,7,"F",0
"4005","Female",24,"White",0,0,0,0,"F",0
"4006","Male",29,"Non-White",0,0,0,0,"F",1
"4007","Male",20,"White",0,0,0,0,"F",0
"4008","Female",23,"White",0,0,0,0,"F",0
"4009","Female",48,"Non-White",0,0,0,0,"M",0
"4010","Male",34,"Non-White",0,0,0,0,"M",1
"4011","Male",46,"Non-White",0,0,0,1,"M",1
"4012","Female",41,"White",0,0,0,3,"F",0
"4013","Male",26,"Non-White",0,0,0,3,"F",1
"4014","Male",37,"Non-White",0,0,0,11,"F",1
"4015","Female",54,"White",0,0,0,7,"F",0
"4016","Female",25,"Non-White",0,0,0,5,"M",0
"4017","Female",22,"White",0,0,0,2,"F",0
"4018","Male",32,"Non-White",0,0,0,7,"F",0
"4019","Male",44,"Non-White",0,0,0,0,"M",0
"4020","Male",28,"Non-White",0,0,0,1,"F",0
"4021","Male",60,"Non-White",0,0,0,3,"M",0
"4022","Male",49,"White",0,0,0,0,"F",0
"4023","Male",32,"Non-White",0,0,0,9,"F",0
"4024","Male",30,"Non-White",0,0,0,10,"M",1
"4025","Male",52,"White",0,0,0,0,"F",0
"4026","Female",27,"Non-White",0,0,0,1,"M",0
"4027","Male",34,"Non-White",0,0,0,0,"F",0
"4028","Male",55,"Non-White",0,0,0,5,"F",1
"4029","Male",37,"Non-White",0,0,0,6,"M",0
"4030","Male",33,"Non-White",0,0,0,0,"M",0
"4031","Male",22,"Non-White",0,0,0,0,"F",1
"4032","Female",27,"Non-White",0,0,0,0,"M",0
"4033","Male",20,"Non-White",0,0,2,0,"F",1
"4034","Male",33,"White",0,0,0,0,"F",0
"4035","Male",26,"Non-White",0,0,0,0,"M",0
"4036","Male",29,"Non-White",0,0,0,0,"M",0
"4037","Male",32,"Non-White",0,0,0,1,"M",0
"4038","Male",37,"White",0,0,0,4,"M",0
"4039","Male",31,"Non-White",0,0,0,15,"F",0
"4040","Male",29,"Non-White",0,0,0,6,"F",1
"4041","Male",31,"Non-White",0,0,0,6,"F",0
"4042","Female",36,"White",0,0,0,2,"F",0
"4043","Male",35,"Non-White",0,0,0,4,"M",0
"4044","Female",37,"Non-White",0,0,0,1,"F",0
"4045","Male",34,"White",0,0,0,5,"M",1
"4046","Male",20,"White",0,0,0,1,"M",1
"4047","Female",50,"Non-White",0,0,0,12,"M",1
"4048","Male",24,"White",0,0,2,8,"F",1
"4049","Male",29,"Non-White",0,1,0,8,"M",1
"4050","Female",45,"Non-White",0,0,0,1,"F",0
"4051","Male",34,"White",0,0,0,2,"F",1
"4052","Male",70,"Non-White",0,0,0,0,"M",0
"4053","Male",26,"Non-White",0,0,0,2,"F",0
"4054","Male",23,"Non-White",1,0,0,4,"F",0
"4055","Male",27,"White",0,0,0,5,"M",0
"4056","Male",44,"White",0,0,0,6,"F",1
"4057","Male",23,"Non-White",0,0,0,2,"M",1
"4058","Male",26,"Non-White",0,0,0,0,"M",0
"4059","Female",23,"White",0,0,0,2,"M",0
"4060","Male",27,"Non-White",0,0,0,3,"F",1
"4061","Female",46,"White",0,0,0,1,"F",0
"4062","Female",27,"Non-White",1,0,0,1,"F",0
"4063","Male",45,"White",0,0,0,7,"F",0
"4064","Male",42,"Non-White",0,0,0,1,"M",0
"4065","Female",24,"White",0,1,0,3,"M",1
"4066","Male",20,"Non-White",1,1,1,2,"F",1
"4067","Male",49,"White",0,0,0,3,"F",0
"4068","Male",29,"White",0,0,0,8,"M",1
"4069","Male",29,"Non-White",0,0,0,0,"F",0
"4070","Female",52,"White",0,0,0,1,"F",0
"4071","Male",37,"Non-White",0,0,0,4,"M",1
"4072","Male",26,"Non-White",0,0,0,1,"M",0
"4073","Male",53,"Non-White",0,0,0,15,"F",1
"4074","Male",47,"Non-White",0,0,0,1,"F",0
"4075","Male",38,"Non-White",0,0,0,0,"M",1
"4076","Male",25,"Non-White",0,0,0,1,"F",0
"4077","Male",21,"Non-White",1,0,0,1,"F",1
"4078","Male",48,"Non-White",0,0,0,0,"M",0
"4079","Female",40,"White",0,0,0,1,"F",0
"4080","Female",24,"Non-White",0,0,0,0,"F",0
"4081","Male",22,"Non-White",0,0,0,0,"F",1
"4082","Male",36,"Non-White",0,0,0,4,"M",0
"4083","Male",38,"White",0,0,0,2,"M",0
"4084","Male",23,"Non-White",0,0,0,0,"F",1
"4085","Male",54,"Non-White",0,0,0,2,"M",0
"4086","Male",24,"Non-White",0,0,0,1,"F",0
"4087","Female",44,"White",0,0,0,0,"M",1
"4088","Female",23,"Non-White",0,0,0,2,"F",1
"4089","Male",64,"White",0,0,0,0,"M",0
"4090","Male",38,"White",0,0,0,5,"M",1
"4091","Female",45,"Non-White",0,0,0,0,"M",0
"4092","Male",49,"Non-White",0,0,0,1,"F",0
"4093","Female",45,"Non-White",0,0,0,3,"F",0
"4094","Male",33,"Non-White",0,0,0,0,"M",0
"4095","Male",44,"Non-White",0,0,0,2,"F",0
"4096","Male",51,"Non-White",0,0,0,3,"F",0
"4097","Male",50,"Non-White",0,0,0,0,"F",0
"4098","Male",33,"White",0,2,0,2,"M",0
"4099","Female",54,"White",0,0,0,0,"M",0
"4100","Male",28,"Non-White",0,0,0,3,"F",1
"4101","Male",33,"White",0,0,1,14,"F",0
"4102","Male",42,"Non-White",0,0,0,17,"M",1
"4103","Male",34,"White",0,0,0,3,"F",0
"4104","Male",38,"White",0,0,0,2,"F",1
"4105","Male",21,"Non-White",0,0,0,1,"F",1
"4106","Male",33,"Non-White",0,0,0,5,"F",0
"4107","Male",32,"Non-White",0,0,1,9,"M",1
"4108","Male",45,"White",0,0,0,1,"M",0
"4109","Male",30,"White",0,0,0,1,"F",1
"4110","Female",29,"Non-White",0,0,0,0,"F",0
"4111","Male",44,"Non-White",0,0,0,3,"M",0
"4112","Female",51,"White",0,0,0,0,"M",1
"4113","Female",28,"Non-White",0,0,0,0,"F",0
"4114","Male",27,"White",0,0,0,1,"F",0
"4115","Male",28,"Non-White",0,0,0,16,"F",1
"4116","Female",30,"Non-White",0,0,0,0,"F",0
"4117","Male",32,"Non-White",0,0,0,0,"M",0
"4118","Male",27,"White",0,0,0,5,"F",0
"4119","Male",21,"Non-White",0,0,0,1,"F",1
"4120","Male",21,"Non-White",0,0,0,0,"F",0
"4121","Female",34,"White",0,0,0,0,"F",1
"4122","Male",24,"Non-White",0,0,0,7,"F",1
"4123","Male",32,"White",0,0,0,0,"M",0
"4124","Female",38,"White",0,0,0,5,"F",1
"4125","Male",56,"Non-White",0,0,0,3,"M",0
"4126","Female",44,"Non-White",0,0,0,0,"M",0
"4127","Male",31,"Non-White",0,0,0,1,"M",1
"4128","Female",25,"White",0,0,0,6,"F",0
"4129","Female",20,"Non-White",0,0,0,0,"M",0
"4130","Male",35,"Non-White",0,0,0,1,"M",0
"4131","Male",33,"Non-White",0,0,0,1,"F",1
"4132","Male",24,"Non-White",0,0,0,0,"M",0
"4133","Female",40,"Non-White",0,0,0,2,"M",0
"4134","Male",27,"Non-White",0,0,0,9,"F",1
"4135","Female",21,"Non-White",0,0,0,2,"M",0
"4136","Male",38,"Non-White",0,0,0,9,"F",1
"4137","Male",20,"White",0,0,1,0,"F",1
"4138","Male",30,"Non-White",0,0,0,9,"F",1
"4139","Male",36,"White",0,0,0,9,"F",1
"4140","Male",23,"Non-White",0,0,0,2,"M",1
"4141","Male",39,"Non-White",0,0,0,21,"F",1
"4142","Male",32,"Non-White",0,0,0,3,"M",0
"4143","Male",29,"White",0,0,0,3,"F",1
"4144","Male",58,"White",0,0,0,2,"M",1
"4145","Male",23,"Non-White",0,0,1,2,"F",0
"4146","Male",23,"White",0,0,0,3,"M",1
"4147","Female",68,"Non-White",0,0,0,5,"F",0
"4148","Female",26,"White",0,0,0,2,"M",0
"4149","Male",51,"Non-White",0,0,0,0,"F",1
"4150","Male",25,"Non-White",0,0,0,0,"M",0
"4151","Male",40,"Non-White",0,0,0,5,"F",1
"4152","Male",51,"Non-White",0,0,0,14,"F",0
"4153","Male",27,"Non-White",0,0,0,2,"M",1
"4154","Male",49,"Non-White",0,0,0,11,"M",1
"4155","Male",36,"Non-White",0,0,0,0,"M",0
"4156","Male",28,"White",0,0,0,5,"M",0
"4157","Male",20,"Non-White",0,0,0,0,"F",0
"4158","Male",21,"Non-White",0,0,0,2,"F",1
"4159","Female",31,"Non-White",0,0,0,0,"F",0
"4160","Male",57,"Non-White",0,0,0,0,"M",0
"4161","Female",61,"White",0,0,0,8,"F",1
"4162","Male",35,"Non-White",0,0,0,3,"F",1
"4163","Male",54,"Non-White",0,0,0,3,"F",1
"4164","Male",39,"White",0,0,0,0,"F",0
"4165","Male",24,"Non-White",0,1,0,1,"F",0
"4166","Female",29,"Non-White",0,0,0,0,"F",1
"4167","Male",48,"Non-White",0,0,1,8,"F",1
"4168","Male",30,"Non-White",0,0,1,6,"M",1
"4169","Male",26,"Non-White",0,1,0,10,"F",1
"4170","Male",36,"White",0,0,0,2,"F",0
"4171","Male",37,"Non-White",0,0,0,12,"F",1
"4172","Male",26,"Non-White",0,0,0,4,"F",1
"4173","Male",29,"Non-White",0,0,0,7,"M",1
"4174","Male",26,"Non-White",0,0,0,1,"M",1
"4175","Male",60,"Non-White",0,0,0,2,"F",0
"4176","Male",27,"White",0,0,0,2,"F",1
"4177","Male",41,"Non-White",2,0,0,16,"F",1
"4178","Male",22,"White",0,0,1,1,"F",0
"4179","Male",28,"Non-White",0,0,0,3,"F",0
"4180","Male",33,"Non-White",0,0,0,13,"F",1
"4181","Male",28,"Non-White",0,0,0,2,"F",0
"4182","Male",55,"White",0,0,0,0,"M",1
"4183","Male",21,"Non-White",0,1,0,6,"F",1
"4184","Male",28,"Non-White",0,0,0,2,"F",1
"4185","Female",22,"Non-White",0,0,0,0,"M",0
"4186","Female",29,"White",0,0,0,6,"F",1
"4187","Male",45,"Non-White",0,0,0,5,"F",0
"4188","Male",24,"Non-White",0,0,0,2,"M",1
"4189","Male",50,"Non-White",0,0,0,12,"F",1
"4190","Male",24,"Non-White",0,0,0,1,"M",1
"4191","Male",47,"Non-White",0,0,0,1,"F",0
"4192","Male",57,"White",0,0,0,1,"M",0
"4193","Male",54,"White",0,0,0,6,"F",0
"4194","Female",42,"White",0,0,0,0,"M",0
"4195","Male",35,"White",0,0,0,5,"F",0
"4196","Male",30,"Non-White",0,0,0,0,"F",1
"4197","Male",53,"White",0,0,0,1,"F",0
"4198","Female",31,"Non-White",0,0,0,2,"M",0
"4199","Male",83,"White",0,0,0,4,"F",0
"4200","Male",46,"Non-White",0,0,0,15,"F",0
"4201","Male",31,"Non-White",0,0,0,0,"F",1
"4202","Male",23,"Non-White",0,0,0,4,"F",0
"4203","Male",47,"Non-White",0,0,0,9,"F",0
"4204","Male",31,"Non-White",0,0,0,4,"F",0
"4205","Male",50,"Non-White",0,0,0,0,"M",0
"4206","Male",24,"Non-White",0,1,0,9,"M",1
"4207","Female",22,"Non-White",0,1,0,2,"F",0
"4208","Male",45,"Non-White",0,0,0,1,"M",0
"4209","Female",30,"Non-White",0,0,0,2,"F",0
"4210","Male",30,"Non-White",0,0,0,5,"M",1
"4211","Male",36,"Non-White",0,0,0,4,"M",0
"4212","Female",43,"White",0,0,0,22,"M",1
"4213","Male",50,"Non-White",0,0,0,0,"M",0
"4214","Female",24,"Non-White",0,0,0,2,"F",1
"4215","Female",42,"White",0,0,0,3,"F",0
